Time,s,t,t_ref,e_t,devang,psi_ref,e_psi,yawrate,v,delta_cmd_logged,applied_delta_cmd,applied_delta_rate,steer_manual
33.88,460.538288776428,-0.0339449490123658,1.11514361597412,-1.14908856498649,-0.0184831927069417,0.102236284355826,-0.120719477062767,0.102907502008089,16.1105302456279,0.347062361852355,0.347062361852355,-0.156208272225986,10.1535883136758
33.881,460.554398302237,-0.0341285200377513,1.11636695329162,-1.15049547332937,-0.0183802852049336,0.101744079639237,-0.120124364844171,0.102899205245748,16.1105198953407,0.346911176845186,0.346911176845186,-0.151185007169005,10.1529104147194
33.882,460.570507839824,-0.0343104785099777,1.11759029150345,-1.15190077001343,-0.0182773859996878,0.101251874562815,-0.119529260562503,0.102889140471807,16.1105095540773,0.346759991838018,0.346759991838018,-0.151185007168894,10.1522155040293
33.883,460.586617389102,-0.0344908289491725,1.11881363060312,-1.15330445955229,-0.018174496859216,0.100759669129175,-0.118934165988391,0.102877617489875,16.1104992272191,0.346608806830848,0.346608806830848,-0.151185007169041,10.1515030763891
33.884,460.602726950007,-0.0346695748359559,1.12003697058578,-1.15470654542174,-0.0180716192417261,0.100267463340269,-0.118339082581995,0.102864917313251,16.1104889182962,0.34645762182368,0.34645762182368,-0.151185007168894,10.1507726127905
33.885,460.618836522494,-0.0348467187087891,1.12126031144791,-1.15610703015669,-0.0179687543244129,0.0997752571975132,-0.117744011521926,0.102851288719038,16.1104786284245,0.346306436816511,0.346306436816511,-0.151185007169005,10.1500235970098
33.886,460.634946106529,-0.0350222622694646,1.12248365318697,-1.15750591545644,-0.0178659030356939,0.0992830507019229,-0.117148953737617,0.102836947475281,16.1104683566747,0.346155251809341,0.346155251809341,-0.151185007168986,10.1492555275779
33.887,460.651055702088,-0.0351962064904703,1.12370699580113,-1.1589032022916,-0.0177630660882186,0.0987908438542436,-0.116553909942462,0.102822077476891,16.1104581006643,0.346004066802173,0.346004066802173,-0.15118500716895,10.1484679260635
33.888,460.667165309151,-0.0353685517197719,1.12493033928898,-1.16029889100876,-0.0176602440107417,0.0982986366550377,-0.115958880665779,0.102806833210675,16.1104478571901,0.345852881795004,0.345852881795004,-0.151185007169005,10.1476603422866
33.889,460.683274927705,-0.0355392977797123,1.12615368364937,-1.16169298142908,-0.017557437177531,0.0978064291047709,-0.115363866282302,0.102791343018822,16.1104376228356,0.345701696787834,0.345701696787834,-0.15118500716893,10.146832355942
33.89,460.699384557735,-0.0357084440576763,1.12737702888126,-1.16308547293894,-0.0174546458345122,0.0973142212038582,-0.11476886703837,0.102775712660571,16.1104273944613,0.345550511780666,0.345550511780666,-0.151185007169005,10.1459835756228
33.891,460.715494199229,-0.0358759895871884,1.12860037498369,-1.16447636457088,-0.0173518701218516,0.0968220129526886,-0.11417388307454,0.102760028783505,16.110417169525,0.345399326773497,0.345399326773497,-0.15118500716895,10.1451135759902
33.892,460.731603852174,-0.0360419331195245,1.12982372195568,-1.16586565507521,-0.0172491100930681,0.0963298043516512,-0.113578914444719,0.102744362026247,16.1104069462111,0.345248141766327,0.345248141766327,-0.151185007168986,10.1442218877785
33.893,460.747713516557,-0.0362062731856633,1.13104706979627,-1.16725334298193,-0.0171463657310419,0.0958375954011419,-0.112983961132184,0.102728769651787,16.110396723402,0.345096956759159,0.345096956759159,-0.15118500716895,10.1433080049555
33.894,460.763823192364,-0.0363690081490912,1.13227041850439,-1.16863942665348,-0.0170436369613901,0.0953453861015794,-0.112389023062969,0.102713297684872,16.1103865005416,0.34494577175199,0.34494577175199,-0.15118500716895,10.1423713963567
33.895,460.77993287958,-0.0365301362503681,1.13349376807895,-1.17002390432932,-0.0169409236637052,0.0948531764534134,-0.111794100117119,0.102697982602217,16.1103762774485,0.34479458674482,0.34479458674482,-0.151185007168986,10.1414115175371
33.896,460.79604257819,-0.0366896556445058,1.13471711851869,-1.17140677416319,-0.016838225681103,0.0943609664571441,-0.111199192138247,0.102682852667875,16.1103660541314,0.344643401737652,0.344643401737652,-0.15118500716895,10.1404278214331
33.897,460.812152288174,-0.0368475644321965,1.1359404698222,-1.1727880342544,-0.0167355428284351,0.0938687561133378,-0.110604298941773,0.10266792901982,16.1103558306468,0.344492216730483,0.344492216730483,-0.15118500716895,10.1394197674218
33.898,460.828262009507,-0.0370038606719199,1.13716382198748,-1.1741676826594,-0.0166328748994153,0.0933765454228054,-0.110009420322221,0.102653226622089,16.1103456070654,0.344341031723313,0.344341031723313,-0.151185007169041,10.138386828714
33.899,460.844371742153,-0.0371585424049906,1.13838717501192,-1.17554571741691,-0.0165302216727932,0.0928843343865909,-0.109414556059384,0.102638755089054,16.1103353833952,0.344189846716145,0.344189846716145,-0.15118500716895,10.1373284980009
33.9,460.860481486077,-0.0373116076865747,1.13961052889277,-1.17692213657934,-0.0164275829177041,0.0923921230058074,-0.108819705923512,0.102624519491763,16.1103251595784,0.344038661708976,0.344038661708976,-0.15118500716895,10.1362442914178
33.901,460.876591241542,-0.0374630549970377,1.14083388365005,-1.17829693864708,-0.0163249583982124,0.0918999112723946,-0.108224869670607,0.102608404614945,16.1103151671313,0.343891626033866,0.343891626033866,-0.147035675110005,10.1351337802096
33.902,460.8927010084,-0.0376128898548921,1.14205723927243,-1.17967012912732,-0.0162223499935974,0.0914076991909099,-0.107630049184507,0.102590705595068,16.1103051884086,0.343744590358756,0.343744590358756,-0.147035675110051,10.1339965811319
33.903,460.908810786519,-0.0377611167774655,1.14328059575002,-1.18104171252749,-0.0161197592880024,0.0909154867653337,-0.107035246053336,0.102571721493786,16.1102952286333,0.343597554683646,0.343597554683646,-0.147035675110051,10.1328323383055
33.904,460.924920575789,-0.0379077392729224,1.14450395307438,-1.1824116923473,-0.0160171875665086,0.0904232739990669,-0.106440461565576,0.102551723449762,16.1102852912574,0.343450519008535,0.343450519008535,-0.147035675110061,10.131640707023
33.905,460.941030376113,-0.0380527599339506,1.14572731123821,-1.18378007117216,-0.0159146358430588,0.0899310608950428,-0.105845696738102,0.102530951398851,16.1102753775607,0.343303483333426,0.343303483333426,-0.147035675109995,10.1304213420478
33.906,460.957140187408,-0.0381961805392352,1.14695067023507,-1.1851468507743,-0.01581210489166,0.0894388474558509,-0.105250952347511,0.102509613213629,16.1102654868643,0.343156447658316,0.343156447658316,-0.147035675110106,10.1291738903965
33.907,460.973250009595,-0.0383380021572923,1.1481740300591,-1.18651203221639,-0.0157095952784463,0.0889466336838498,-0.104656228962296,0.102487885754786,16.1102556170343,0.343009411983205,0.343009411983205,-0.14703567510995,10.1278979878622
33.908,460.989359842601,-0.0384782252481943,1.14939739070479,-1.18787561595298,-0.0156071073926916,0.0884544195812607,-0.104061526973952,0.102465917267988,16.1102457650958,0.342862376308096,0.342862376308096,-0.147035675110051,10.1265932583941
33.909,461.005469686358,-0.0386168497597539,1.15062075217773,-1.18923760193748,-0.0155046414754236,0.087962205139291,-0.103466846614715,0.102443830567568,16.1102359278249,0.342715340632986,0.342715340632986,-0.147035675110051,10.1252593154884
33.91,461.021579540795,-0.0387538752157974,1.15184411448299,-1.19059798969879,-0.015402197644856,0.0874699903497187,-0.102872187994575,0.102421726515936,16.1102261022292,0.342568304957875,0.342568304957875,-0.147035675110061,10.123895764863
33.911,461.037689405843,-0.038889300795158,1.15306747759407,-1.19195677838923,-0.0152997759183401,0.086977775235934,-0.102277551154274,0.102399687416478,16.1102162858632,0.342421269282766,0.342421269282766,-0.147035675109995,10.1225021740286
33.912,461.053799281432,-0.039023125400988,1.15429084150567,-1.19331396690666,-0.0151973762309236,0.0864855598000595,-0.101682936030983,0.102377779960486,16.1102064768162,0.342274233607656,0.342274233607656,-0.147035675110051,10.1210780800443
33.913,461.069909167494,-0.0391553477211133,1.15551420621248,-1.1946695539336,-0.0150949984509631,0.0859933440442365,-0.1010883424952,0.102356057930852,16.1101966738845,0.342127197932545,0.342127197932545,-0.147035675110005,10.1196230043723
33.914,461.086019063956,-0.0392859662790091,1.15673757170912,-1.19602353798813,-0.0149926423930322,0.0855011279706309,-0.100493770363663,0.102334564302656,16.1101868764605,0.341980162257435,0.341980162257435,-0.147035675110051,10.1181364654523
33.915,461.102128970748,-0.03941497947668,1.15796093799013,-1.19737591746681,-0.0148903078287296,0.0850089115814361,-0.0998992194101657,0.102313332878045,16.110177084341,0.341833126582326,0.341833126582326,-0.147035675110051,10.116617987199
33.916,461.118238887795,-0.0395423856305924,1.15918430504996,-1.19872669068055,-0.0147879944958515,0.0845166948788839,-0.0993046893747354,0.102292389566362,16.1101672975358,0.341686090907215,0.341686090907215,-0.147035675110005,10.1150671038755
33.917,461.134348815023,-0.039668183001712,1.16040767288293,-1.20007585588464,-0.0146857021062852,0.0840244778652633,-0.0987101799715485,0.102271753417577,16.1101575161189,0.341539055232105,0.341539055232105,-0.147035675110051,10.113483362312
33.918,461.150458752356,-0.0397923698205757,1.1616310414832,-1.20142341130378,-0.0145834303528676,0.0835322605429226,-0.0981156908957902,0.102251437507541,16.1101477401403,0.341392019556996,0.341392019556996,-0.147035675110051,10.1118663224088
33.919,461.166568699713,-0.0399149443081574,1.16285441084473,-1.20276935515289,-0.0144811789153601,0.0830400429142931,-0.0975212218296532,0.102231449749654,16.1101379696017,0.341244983881885,0.341244983881885,-0.147035675110005,10.1102155566806
33.92,461.182678657013,-0.0400359046931231,1.16407778096128,-1.2041136856544,-0.0143789474656104,0.0825478249818846,-0.096926772447495,0.102211793677928,16.1101282044823,0.341097948206775,0.341097948206775,-0.147035675110051,10.1085306493894
33.921,461.198788624463,-0.0401552496094466,1.16530115184863,-1.20545640145808,-0.0142767356719325,0.0820556067393456,-0.096332342411278,0.102190409275237,16.1101186684481,0.340954488487326,0.340954488487326,-0.143459719449847,10.1068112277846
33.922,461.214898601886,-0.0402729845376482,1.16652452349333,-1.20679750803098,-0.0141745452626572,0.0815633881920931,-0.0957379334547503,0.102167582689064,16.1101091513589,0.340811028767875,0.340811028767875,-0.143459719449771,10.1050569556443
33.923,461.23100858912,-0.040389113978975,1.16774789588312,-1.2081370098621,-0.0140723776799682,0.0810711693450543,-0.0951435470250225,0.102143603751936,16.1100996582634,0.340667569048426,0.340667569048426,-0.143459719449791,10.103267519354
33.924,461.247118586023,-0.0405036414483207,1.16897126900703,-1.20947491045535,-0.0139702340762162,0.080578950202646,-0.0945491842788622,0.102118735066572,16.1100901924873,0.340524109328976,0.340524109328976,-0.143459719449847,10.1014426156765
33.925,461.26322859246,-0.0406165695657204,1.17019464285507,-1.21081121242079,-0.0138681153411497,0.0800867307688869,-0.0939548461100365,0.102093208796685,16.1100807552447,0.340380649609527,0.340380649609527,-0.143459719449791,10.0995819430712
33.926,461.279338608312,-0.0407279001554465,1.17141801741798,-1.21214591757343,-0.013766022132353,0.0795945110475024,-0.0933605331798554,0.102067225832474,16.1100713458412,0.340237189890076,0.340237189890076,-0.143459719449882,10.0976851962823
33.927,461.295448633462,-0.0408376343473968,1.17264139268699,-1.21347902703439,-0.0136639549065205,0.0791022910420235,-0.092766245948544,0.102040956831799,16.110061962161,0.340093730170627,0.340093730170627,-0.143459719449736,10.0957520634237
33.928,461.311558667798,-0.0409457726764142,1.17386476865358,-1.21481054132999,-0.0135619139496887,0.0786100707558749,-0.0921719847055636,0.102014544579514,16.1100526012585,0.339950270451177,0.339950270451177,-0.143459719449791,10.093782224812
33.929,461.32766871121,-0.0410523151761842,1.17508814530937,-1.21614046048556,-0.0134598994051092,0.0781178501924279,-0.0915777495975371,0.101988107115073,16.1100432599303,0.339806810731727,0.339806810731727,-0.143459719449827,10.0917753529473
33.93,461.343778763587,-0.0411572614653976,1.17631152264605,-1.21746878411145,-0.0133579112979941,0.0776256293550309,-0.090983540653025,0.101961741145268,16.1100339351802,0.339663351012277,0.339663351012277,-0.143459719449847,10.0897311132061
33.931,461.359888824822,-0.0412606108248499,1.17753490065527,-1.21879551148012,-0.0132559495568489,0.0771334082470376,-0.0903893578038864,0.101935525366499,16.1100246245254,0.339519891292828,0.339519891292828,-0.143459719449847,10.0876491325515
33.932,461.375998894803,-0.0413623622652948,1.1787582793287,-1.220120641594,-0.0131540140314824,0.0766411868718034,-0.0897952009032858,0.101909523436279,16.1100153261287,0.339376431573377,0.339376431573377,-0.143459719449827,10.0855290061243
33.933,461.39210897342,-0.0414625145859543,1.17998165865796,-1.22144417324392,-0.0130521045080461,0.0761489652326978,-0.0892010697407438,0.101883786486723,16.110006038783,0.339232971853928,0.339232971853928,-0.143459719449736,10.0833703114097
33.934,461.408219060563,-0.0415610664242579,1.18120503863466,-1.22276610505892,-0.0129502207215594,0.0756567433330969,-0.0886069640546562,0.101858355153472,16.109996761794,0.339089512134478,0.339089512134478,-0.143459719449847,10.0811726207276
33.935,461.424329156121,-0.0416580162977425,1.18242841925036,-1.2240864355481,-0.0128483623664059,0.0751645211764014,-0.0880128835428073,0.10183326116803,16.1099874948131,0.338946052415028,0.338946052415028,-0.143459719449771,10.0789355101132
33.936,461.440439259981,-0.0417533626391704,1.18365180049653,-1.2254051631357,-0.0127465291052379,0.0746722987660328,-0.0874188278712706,0.101808528604664,16.10997823767,0.338802592695578,0.338802592695578,-0.143459719449847,10.0766585648238
33.937,461.456549372031,-0.0418471038258876,1.1848751823646,-1.22672228619049,-0.0126447205766332,0.0741800761054489,-0.0868247966820821,0.101784174886634,16.1099689902427,0.338659132976129,0.338659132976129,-0.143459719449847,10.0743413822325
33.938,461.472659492155,-0.0419392382043274,1.18609856484584,-1.22803780305017,-0.0125429364017466,0.073687853198158,-0.0862307895999045,0.101760211647551,16.1099597523822,0.338515673256678,0.338515673256678,-0.143459719449827,10.0719835728776
33.939,461.488769620237,-0.0420297641104009,1.1873219479314,-1.2293517120418,-0.012441176190099,0.0731956300477188,-0.0856368062378178,0.10173664552052,16.1099505238959,0.338372213537229,0.338372213537229,-0.143459719449791,10.0695847603062
33.94,461.504879756159,-0.042118679886358,1.18854533161227,-1.23066401149863,-0.0123394395445785,0.0727034066675207,-0.0850428462120992,0.101713478899028,16.1099413045768,0.338228753817779,0.338228753817779,-0.143459719449791,10.0671445802006
33.941,461.520989900083,-0.0422059842660901,1.18976871590089,-1.23197470016698,-0.0122377260656795,0.0722111830652577,-0.0844489091309372,0.101688699446588,16.1099323111126,0.338088510689173,0.338088510689173,-0.140243128605829,10.0646627106657
33.942,461.537100051815,-0.042291682668539,1.19099210078238,-1.23328378345092,-0.0121360373662329,0.0717189592244576,-0.0838549965906905,0.101662585790131,16.109923339602,0.337948267560567,0.337948267560567,-0.140243128605882,10.0621388655099
33.943,461.553210211173,-0.0423757795553067,1.19221548624294,-1.23459126579825,-0.0120343747804427,0.0712267351506694,-0.0832611099311121,0.101635420094591,16.1099143947398,0.337808024431962,0.337808024431962,-0.140243128605826,10.0595727802366
33.944,461.569320378031,-0.0424582784847762,1.19343887227309,-1.23589715075786,-0.0119327393603482,0.0707345108477103,-0.0826672502080585,0.101607456670525,16.109905477126,0.337667781303355,0.337667781303355,-0.140243128605829,10.0569641998012
33.945,461.585430552273,-0.0425391821409488,1.19466225886399,-1.23720144100494,-0.0118311319036776,0.0702422863191323,-0.0820734182228099,0.101578921507915,16.1098965877763,0.33752753817475,0.33752753817475,-0.140243128605826,10.054312869952
33.946,461.601540733788,-0.0426184924243916,1.19588564600717,-1.23850413843157,-0.0117295529821697,0.0697500615683479,-0.0814796145505176,0.101550010089506,16.1098877258135,0.337387295046144,0.337387295046144,-0.140243128605882,10.0516185319023
33.947,461.617650922466,-0.0426962105514307,1.19710903369429,-1.23980524424572,-0.0116280029720802,0.0692578365987162,-0.0808858395707964,0.101520888382847,16.1098788889613,0.337247051917538,0.337247051917538,-0.140243128605774,10.048880919564
33.948,461.633761118195,-0.0427723371515431,1.19833242191693,-1.24110475906848,-0.0115264820836974,0.0687656114136134,-0.0802920934973107,0.10149169515285,16.1098700741682,0.337106808788932,0.337106808788932,-0.140243128605826,10.0460997585711
33.949,461.649871320866,-0.0428468723595321,1.19955581066661,-1.24240268302615,-0.0114249903885445,0.0682733860164609,-0.0796983764050055,0.101462545027884,16.1098612781896,0.336966565660327,0.336966565660327,-0.140243128605826,10.0432747664563
33.95,461.665981530362,-0.0429198159001868,1.20077919993466,-1.24369901583484,-0.0113235278435166,0.0677811604107481,-0.0791046882542647,0.101433531843701,16.1098524980462,0.33682632253172,0.33682632253172,-0.140243128605885,10.0404056535006
33.951,461.682091746568,-0.0429911671640951,1.20200258971222,-1.24499375687631,-0.0112220943116729,0.0672889346000334,-0.0785110289117063,0.101404731895733,16.1098437313122,0.336686079403115,0.336686079403115,-0.140243128605826,10.0374920922636
33.952,461.698201969365,-0.0430609252744142,1.2032259799903,-1.24628690526472,-0.0111206895797772,0.0667967085879328,-0.07791739816771,0.101376206844245,16.1098349762275,0.336545836274509,0.336545836274509,-0.140243128605882,10.0345337241143
33.953,461.714312198633,-0.0431290891444887,1.20444937075981,-1.2475784599043,-0.0110193133729329,0.0663044823781128,-0.0773237957510457,0.101348006167431,16.1098262316622,0.336405593145903,0.336405593145903,-0.140243128605829,10.0315301730909
33.954,461.730422434251,-0.0431956575268685,1.20567276201153,-1.2488684195384,-0.0109179653667655,0.0658122559742743,-0.0767302213410398,0.10132016913713,16.1098174969846,0.336265350017297,0.336265350017297,-0.140243128605826,10.0284810580443
33.955,461.746532676097,-0.0432606290546324,1.20689615373618,-1.25015678279081,-0.0108166451976284,0.0653200293801566,-0.076136674577785,0.101292726365115,16.1098087718865,0.336125106888692,0.336125106888692,-0.140243128605826,10.0253860012381
33.956,461.762642924048,-0.0433240022760486,1.20811954592439,-1.25144354820044,-0.0107153524712633,0.064827802599525,-0.0755431550707883,0.101265701010196,16.1098000562132,0.335984863760085,0.335984863760085,-0.140243128605829,10.0222446336494
33.957,461.778753177978,-0.0433857756835696,1.20934293856672,-1.25272871425029,-0.0106140867702531,0.0643355756361832,-0.0749496624064363,0.101239109749632,16.1097913498355,0.33584462063148,0.33584462063148,-0.140243128605882,10.0190565977314
33.958,461.794863437763,-0.0434459477380444,1.21056633165361,-1.25401227939166,-0.0105128476605034,0.063843348493971,-0.0743561961544744,0.101212963609356,16.1097826525796,0.335704377502874,0.335704377502874,-0.140243128605771,10.0158215479951
33.959,461.810973703275,-0.0435045168888768,1.21178972517543,-1.25529424206431,-0.0104116346968941,0.0633511211767668,-0.0737627558736608,0.101187268724542,16.1097739642163,0.335564134374268,0.335564134374268,-0.140243128605885,10.0125391481603
33.96,461.827083974386,-0.043561481590721,1.21301311912244,-1.25657460071316,-0.0103104474281695,0.0628588936884938,-0.0731693411166633,0.101162027073222,16.1097652844945,0.335423891245662,0.335423891245662,-0.140243128605826,10.0092090704619
33.961,461.843194251245,-0.0436168406793416,1.21423651350587,-1.25785335418521,-0.0102092854010963,0.0623666660246243,-0.0725759514257206,0.101135270382666,16.1097568250088,0.335176702102281,0.335176702102281,-0.247189143381364,10.005831025477
33.962,461.859304533665,-0.0436705995315472,1.21545990831167,-1.25913050784322,-0.0101081501307137,0.0618744381908185,-0.0719825883215321,0.101107270736272,16.1097483871107,0.334929512958899,0.334929512958899,-0.247189143381329,10.0024047556973
33.963,461.875414821476,-0.0437227625894912,1.21668330352681,-1.26040606611631,-0.0100070428599774,0.0613822101923127,-0.07138925305229,0.10107830360964,16.1097399749054,0.334682323815518,0.334682323815518,-0.247189143381475,9.99893002195713
33.964,461.89152511452,-0.0437733333534402,1.21790669913937,-1.26168003249281,-0.00990596455636774,0.0608899820339108,-0.0707959465902785,0.101048618469063,16.1097315910217,0.334435134672137,0.334435134672137,-0.247189143381309,9.99540659155281
33.965,461.90763541265,-0.0438223144683692,1.2191300951382,-1.26295240960657,-0.00980491593789868,0.0603977537200937,-0.0702026696579924,0.101018435664978,16.1097232362161,0.334187945528755,0.334187945528755,-0.247189143381384,9.99183422987694
33.966,461.923745715728,-0.0438697078180623,1.22035349151273,-1.26422319933079,-0.0097038975022337,0.0599055252551149,-0.0696094227573486,0.100987945613789,16.109714909536,0.333940756385374,0.333940756385374,-0.24718914338142,9.98821269530227
33.967,461.939856023619,-0.0439155146215997,1.22157688825274,-1.26549240287434,-0.00960290955661991,0.0594132966430869,-0.0690162061997068,0.100957309789521,16.1097066087534,0.333693567241993,0.333693567241993,-0.247189143381364,9.9845417365598
33.968,461.95596633619,-0.0439597355280078,1.22280028534815,-1.26676002087616,-0.00950195224683039,0.0589210678880633,-0.0684230201348937,0.100926662988185,16.1096983309021,0.333446378098611,0.333446378098611,-0.247189143381384,9.98082109219972
33.969,461.97207665331,-0.0440023707058182,1.22402368278898,-1.26802605349479,-0.00940102558384221,0.0584288389940666,-0.0678298645779088,0.100896116334029,16.1096900728014,0.33319918895523,0.33319918895523,-0.247189143381309,9.97705049306508
33.97,461.988186974846,-0.0440434199252705,1.22524708056518,-1.26929050049045,-0.00930012946750818,0.0579366099651296,-0.0672367394326378,0.100865760561161,16.1096818314825,0.332951999811849,0.332951999811849,-0.24718914338142,9.97322966266026
33.971,462.004297300666,-0.0440828826318804,1.2261651838166,-1.27024806644848,-0.00919926370694702,0.0574240729999693,-0.0666233367069163,0.100835669205928,16.1096736044689,0.332704810668466,0.332704810668466,-0.247189143381384,9.96935828692936
33.972,462.020407630637,-0.0441207580111868,1.22624404961709,-1.27036480762827,-0.00909842803774109,0.0568557109336244,-0.0659541389713655,0.10080590145885,16.1096653898959,0.332457621525086,0.332457621525086,-0.247189143381364,9.96543602034048
33.973,462.036517964627,-0.0441570450445721,1.22632291543725,-1.27047996048182,-0.00899762213628224,0.0562873487255178,-0.0652849708618,0.100776504572446,16.1096571864932,0.332210432381705,0.332210432381705,-0.24718914338142,9.9614624991902
33.974,462.052628302502,-0.044191742556702,1.22640178127642,-1.27059352383312,-0.00889684563170979,0.0557189863803582,-0.064615832012068,0.100747515799639,16.1096489934742,0.331963243238322,0.331963243238322,-0.247189143381329,9.95743735345147
33.975,462.068738644128,-0.0442248492554745,1.22648064713396,-1.27070549638944,-0.00879609811591016,0.0551506239028604,-0.0639467220187705,0.10071896390995,16.1096408103787,0.331716054094941,0.331716054094941,-0.24718914338142,9.95336021498781
33.976,462.084848989371,-0.0442563637654936,1.22655951300921,-1.2708158767747,-0.00869537915200021,0.0545822612977569,-0.0632776404497571,0.100690870372271,16.109632636918,0.331468864951561,0.331468864951561,-0.247189143381364,9.94923072255902
33.977,462.100959338096,-0.044286284656049,1.2266383789015,-1.27092466355755,-0.00859468828162793,0.0540138985697987,-0.0626085868514267,0.100663250306436,16.109624472853,0.331221675808178,0.331221675808178,-0.247189143381384,9.94504852436639
33.978,462.117069690168,-0.0443146104644662,1.22671724481018,-1.27103185527465,-0.0084940250313215,0.0534455357237707,-0.0619395607550922,0.100636113296948,16.1096163179265,0.330974486664797,0.330974486664797,-0.247189143381364,9.94081327893386
33.979,462.133180045449,-0.0443413397155396,1.22679611073457,-1.27113745045011,-0.00839338891802455,0.0528771727644997,-0.0612705616825242,0.100609464139712,16.1096081718486,0.330727297521416,0.330727297521416,-0.247189143381364,9.93652465521133
33.98,462.149290403803,-0.0443664709375986,1.226874976674,-1.2712414476116,-0.00829277945388484,0.0523088096968529,-0.0606015891507378,0.100583303564691,16.109600034325,0.330480108378034,0.330480108378034,-0.247189143381384,9.93218233191728
33.981,462.165400765581,-0.0443900033112618,1.22695384263019,-1.27134384594145,-0.00819219615032015,0.051740446508409,-0.0599326426587291,0.100554160603922,16.1095922801559,0.330114288288818,0.330114288288818,-0.365820089217004,9.92778605478427
33.982,462.181511130573,-0.0444119475282113,1.22703270860212,-1.27144465613033,-0.00809164198971623,0.0511720832065657,-0.0592637251962819,0.10052251743523,16.1095845598614,0.329748468199602,0.329748468199602,-0.365820089216893,9.92333562868431
33.983,462.19762149859,-0.0444323125993671,1.22711157458885,-1.27154388718822,-0.007991119472281,0.050603719797987,-0.058594839270268,0.100488863733669,16.1095768793655,0.329382648110383,0.329382648110383,-0.365820089216958,9.91883089530914
33.984,462.213731869464,-0.0444511058372359,1.22719044058957,-1.27164154642681,-0.00789063060854733,0.050035356288621,-0.0579259868971684,0.100453644422008,16.1095692422189,0.329016828021167,0.329016828021167,-0.365820089216948,9.9142717122257
33.985,462.229842243042,-0.0444683330048925,1.22726930660353,-1.27173763960842,-0.00779017696412532,0.0494669926838722,-0.0572571696479975,0.100417253728912,16.1095616488764,0.328651007931951,0.328651007931951,-0.365820089216948,9.90965793737918
33.986,462.24595261918,-0.0444839984796462,1.22734817263002,-1.27183217110967,-0.00768975971039641,0.0488986289888022,-0.0565883886991986,0.100380033375603,16.1095540969461,0.328285187842732,0.328285187842732,-0.365820089216958,9.90498941886126
33.987,462.26206299774,-0.0444981054221339,1.22742703866837,-1.2719251440905,-0.0075893796770208,0.0483302652082902,-0.055919644885311,0.100342274048884,16.1095465819238,0.327919367753516,0.327919367753516,-0.365820089216948,9.90026598893723
33.988,462.278173378586,-0.0445106559431573,1.2275059047179,-1.27201656066106,-0.00748903740297192,0.0477619013471571,-0.055250938750129,0.100304219205172,16.1095390981207,0.3275535476643,0.3275535476643,-0.365820089216948,9.89548746121614
33.989,462.294283761579,-0.0445216512623056,1.22758477077795,-1.27210642204025,-0.00738873318376675,0.047193537410252,-0.0545822705940188,0.100266070254873,16.1095316395709,0.327187727575084,0.327187727575084,-0.365820089216948,9.89065363003373
33.99,462.31039414658,-0.0445310918541943,1.22766363684783,-1.27219472870202,-0.00728846711351188,0.0466251734024782,-0.05391364051599,0.100227992286378,16.1095242007698,0.326821907485865,0.326821907485865,-0.365820089216958,9.88576427124974
33.991,462.32650453345,-0.0445389775798535,1.22774250292685,-1.2722814805067,-0.0071882391212255,0.0460568093288109,-0.0532450484500364,0.100190119672197,16.1095167771534,0.326456087396649,0.326456087396649,-0.365820089216948,9.88081908958601
33.992,462.342614922045,-0.0445453078027904,1.22782136901432,-1.27236667681711,-0.0070880490015533,0.0454884451942777,-0.052576494195831,0.100152561099033,16.1095093652924,0.326090267307433,0.326090267307433,-0.365820089216948,9.87581773062517
33.993,462.358725312221,-0.0445500814894296,1.22790023510953,-1.27245031659896,-0.00698789644045427,0.0449200810039483,-0.0519079774444026,0.100115403827735,16.1095019628447,0.325724447218214,0.325724447218214,-0.365820089216958,9.87075980567089
33.994,462.374835703834,-0.0445532972948135,1.22797910121178,-1.27253239850659,-0.00688778103662653,0.0443517167629204,-0.0512394977995469,0.100078717130836,16.109494568343,0.325358627128998,0.325358627128998,-0.365820089216948,9.86564491356879
33.995,462.39094609674,-0.0445549536350891,1.22805796732035,-1.27261292095544,-0.0067877023194957,0.0437833524763138,-0.0505710547958095,0.100042554986345,16.1094871809056,0.324992807039782,0.324992807039782,-0.365820089216948,9.8604726561434
33.996,462.407056490791,-0.0445550487485306,1.22813683343453,-1.27269188218306,-0.00668765976450935,0.0432149881492703,-0.0499026479137797,0.100006958182781,16.1094797999517,0.324626986950563,0.324626986950563,-0.365820089216958,9.85524264765406
33.997,462.423166885842,-0.0445535807468157,1.22821569955361,-1.27276928030042,-0.00658765280632657,0.0426466237869679,-0.0492342765932945,0.0999719560155024,16.1094724249836,0.324261166861347,0.324261166861347,-0.365820089217004,9.84995451959642
33.998,462.439277281745,-0.0445505476580659,1.22829456567685,-1.27284511333492,-0.00648768085031107,0.0420782593946227,-0.0485659402449337,0.0999375677397533,16.1094650554648,0.323895346772131,0.323895346772131,-0.365820089216893,9.84460792221702
33.999,462.455387678349,-0.0445459474629009,1.22837343180353,-1.27291937926643,-0.00638774328257131,0.0415098949775087,-0.04789763826008,0.0999038039063283,16.1094576907967,0.323529526682912,0.323529526682912,-0.365820089216958,9.83920252389291
34,462.471498075504,-0.0445397781244795,1.22845229793291,-1.27299207605739,-0.00628783947866499,0.0409415305409684,-0.0472293700196334,0.0998706676561317,16.1094503303733,0.323163706593696,0.323163706593696,-0.365820089216948,9.83373800925567
